"fra_fraccion","fra_descrip1","fra_descrip2","fra_descrip3","fra_unidad","fra_advotr"
"2208.30.03","WHISKY O WHISKEY CUYA GRADUACI?N ALCOH?LICA SEA IGUAL O SUPERIOR A 40 GRADOS CENTESIMALES GAY-LUSSAC, DESTILADO A MENOS DE 94.8% VOL., DE FORMA QUE EL PRODUCTO DE LA DESTILACI?N TENGA UN AROMA Y UN GUSTO PROCEDENTE DE LAS MATERIAS PRIMAS UTILIZADAS, MADU","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.30.04","WHISKY ""TENNESSEE"" O WHISKY BOURBON.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.30.99","LOS DEM?S.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.40.01","RON.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.40.99","LOS DEM?S.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.50.01","GIN Y GINEBRA.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.60.01","VODKA.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.70.01","DE M?S DE 14 GRADOS SIN EXCEDER DE 23 GRADOS CENTESIMALES GAY-LUSSAC A LA TEMPERATURA DE 15?C, EN VASIJER?A DE BARRO, LOZA O VIDRIO, EXCEPTO LO COMPRENDIDO EN LA FRACCI?N 2208.70.02.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.70.02","LICORES QUE CONTENGAN AGUARDIENTE, O DESTILADOS, DE AGAVE.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.70.99","LOS DEM?S.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.90.01","ALCOHOL ET?LICO.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","10"
"2208.90.02","BEBIDAS ALCOH?LICAS DE M?S DE 14 GRADOS SIN EXCEDER DE 23 GRADOS CENTESIMALES GAY-LUSSAC A LA TEMPERATURA DE 15?C, EN VASIJER?A DE BARRO, LOZA O VIDRIO, EXCEPTO LO COMPRENDIDO EN LA FRACCI?N 2208.90.04.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.90.03","TEQUILA.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.90.04","LAS DEM?S BEBIDAS ALCOH?LICAS QUE CONTENGAN AGUARDIENTE, O DESTILADOS, DE AGAVE.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2208.90.99","LOS DEM?S.","ALCOHOL ET?LICO SIN DESNATURALIZAR CON GRADO ALCOH?LICO VOLUM?TRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEM?S BEBIDAS ESPIRITUOSAS.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2209.00.01","VINAGRE Y SUCED?NEOS DEL VINAGRE OBTENIDOS A PARTIR DEL ?CIDO AC?TICO.","VINAGRE Y SUCED?NEOS DEL VINAGRE OBTENIDOS A PARTIR DEL ?CIDO AC?TICO.","BEBIDAS, L?QUIDOS ALCOH?LICOS Y VINAGRE","8","20"
"2301.10.01","HARINA.","HARINA, POLVO Y ""PELLETS"", DE CARNE, DESPOJOS, PESCADO O DE CRUST?CEOS, MOLUSCOS O DEM?S INVERTEBRADOS ACU?TICOS, IMPROPIOS PARA LA ALIMENTACI?N HUMANA; CHICHARRONES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2301.10.99","LOS DEM?S.","HARINA, POLVO Y ""PELLETS"", DE CARNE, DESPOJOS, PESCADO O DE CRUST?CEOS, MOLUSCOS O DEM?S INVERTEBRADOS ACU?TICOS, IMPROPIOS PARA LA ALIMENTACI?N HUMANA; CHICHARRONES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2301.20.01","HARINA, POLVO Y ""PELLETS"", DE PESCADO O DE CRUST?CEOS, MOLUSCOS O DEM?S INVERTEBRADOS ACU?TICOS.","HARINA, POLVO Y ""PELLETS"", DE CARNE, DESPOJOS, PESCADO O DE CRUST?CEOS, MOLUSCOS O DEM?S INVERTEBRADOS ACU?TICOS, IMPROPIOS PARA LA ALIMENTACI?N HUMANA; CHICHARRONES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2302.10.01","DE MA?Z.","SALVADOS, MOYUELOS Y DEM?S RESIDUOS DEL CERNIDO, DE LA MOLIENDA O DE OTROS TRATAMIENTOS DE LOS CEREALES O DE LAS LEGUMINOSAS, INCLUSO EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2302.30.01","DE TRIGO.","SALVADOS, MOYUELOS Y DEM?S RESIDUOS DEL CERNIDO, DE LA MOLIENDA O DE OTROS TRATAMIENTOS DE LOS CEREALES O DE LAS LEGUMINOSAS, INCLUSO EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2302.40.01","DE ARROZ.","SALVADOS, MOYUELOS Y DEM?S RESIDUOS DEL CERNIDO, DE LA MOLIENDA O DE OTROS TRATAMIENTOS DE LOS CEREALES O DE LAS LEGUMINOSAS, INCLUSO EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2302.40.99","LOS DEM?S.","SALVADOS, MOYUELOS Y DEM?S RESIDUOS DEL CERNIDO, DE LA MOLIENDA O DE OTROS TRATAMIENTOS DE LOS CEREALES O DE LAS LEGUMINOSAS, INCLUSO EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2302.50.01","DE LEGUMINOSAS.","SALVADOS, MOYUELOS Y DEM?S RESIDUOS DEL CERNIDO, DE LA MOLIENDA O DE OTROS TRATAMIENTOS DE LOS CEREALES O DE LAS LEGUMINOSAS, INCLUSO EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2303.10.01","RESIDUOS DE LA INDUSTRIA DEL ALMID?N Y RESIDUOS SIMILARES.","RESIDUOS DE LA INDUSTRIA DEL ALMID?N Y RESIDUOS SIMILARES, PULPA DE REMOLACHA, BAGAZO DE CA?A DE AZ?CAR Y DEM?S DESPERDICIOS DE LA INDUSTRIA AZUCARERA, HECES Y DESPERDICIOS DE CERVECER?A O DE DESTILER?A, INCLUSO EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2303.20.01","PULPA DE REMOLACHA, BAGAZO DE CA?A DE AZ?CAR Y DEM?S DESPERDICIOS DE LA INDUSTRIA AZUCARERA.","RESIDUOS DE LA INDUSTRIA DEL ALMID?N Y RESIDUOS SIMILARES, PULPA DE REMOLACHA, BAGAZO DE CA?A DE AZ?CAR Y DEM?S DESPERDICIOS DE LA INDUSTRIA AZUCARERA, HECES Y DESPERDICIOS DE CERVECER?A O DE DESTILER?A, INCLUSO EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2303.30.01","SOLUBLES Y GRANOS DESECADOS DE LA DESTILACI?N DEL MA?Z.","RESIDUOS DE LA INDUSTRIA DEL ALMID?N Y RESIDUOS SIMILARES, PULPA DE REMOLACHA, BAGAZO DE CA?A DE AZ?CAR Y DEM?S DESPERDICIOS DE LA INDUSTRIA AZUCARERA, HECES Y DESPERDICIOS DE CERVECER?A O DE DESTILER?A, INCLUSO EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1",""
"2303.30.99","LOS DEM?S.","RESIDUOS DE LA INDUSTRIA DEL ALMID?N Y RESIDUOS SIMILARES, PULPA DE REMOLACHA, BAGAZO DE CA?A DE AZ?CAR Y DEM?S DESPERDICIOS DE LA INDUSTRIA AZUCARERA, HECES Y DESPERDICIOS DE CERVECER?A O DE DESTILER?A, INCLUSO EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2304.00.01","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DEL ACEITE DE SOJA (SOYA), INCLUSO MOLIDOS O EN ""PELLETS"".","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DEL ACEITE DE SOJA (SOYA), INCLUSO MOLIDOS O EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1",""
"2305.00.01","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DEL ACEITE DE CACAHUATE (CACAHUETE, MAN?), INCLUSO MOLIDOS O EN ""PELLETS"".","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DEL ACEITE DE CACAHUATE (CACAHUETE, MAN?), INCLUSO MOLIDOS O EN ""PELLETS"".","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2306.10.01","DE SEMILLAS DE ALGOD?N.","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DE GRASAS O ACEITES VEGETALES, INCLUSO MOLIDOS O EN ""PELLETS"", EXCEPTO LOS DE LAS PARTIDAS 23.04 ? 23.05.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2306.20.01","DE SEMILLAS DE LINO.","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DE GRASAS O ACEITES VEGETALES, INCLUSO MOLIDOS O EN ""PELLETS"", EXCEPTO LOS DE LAS PARTIDAS 23.04 ? 23.05.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2306.30.01","DE SEMILLAS DE GIRASOL.","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DE GRASAS O ACEITES VEGETALES, INCLUSO MOLIDOS O EN ""PELLETS"", EXCEPTO LOS DE LAS PARTIDAS 23.04 ? 23.05.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2306.41.01","CON BAJO CONTENIDO DE ?CIDO ER?CICO.","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DE GRASAS O ACEITES VEGETALES, INCLUSO MOLIDOS O EN ""PELLETS"", EXCEPTO LOS DE LAS PARTIDAS 23.04 ? 23.05.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2306.49.99","LOS DEM?S.","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DE GRASAS O ACEITES VEGETALES, INCLUSO MOLIDOS O EN ""PELLETS"", EXCEPTO LOS DE LAS PARTIDAS 23.04 ? 23.05.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2306.50.01","DE COCO O DE COPRA.","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DE GRASAS O ACEITES VEGETALES, INCLUSO MOLIDOS O EN ""PELLETS"", EXCEPTO LOS DE LAS PARTIDAS 23.04 ? 23.05.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2306.60.01","DE NUEZ O DE ALMENDRA DE PALMA.","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DE GRASAS O ACEITES VEGETALES, INCLUSO MOLIDOS O EN ""PELLETS"", EXCEPTO LOS DE LAS PARTIDAS 23.04 ? 23.05.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2306.90.01","DE GERMEN DE MA?Z.","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DE GRASAS O ACEITES VEGETALES, INCLUSO MOLIDOS O EN ""PELLETS"", EXCEPTO LOS DE LAS PARTIDAS 23.04 ? 23.05.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2306.90.99","LOS DEM?S.","TORTAS Y DEM?S RESIDUOS S?LIDOS DE LA EXTRACCI?N DE GRASAS O ACEITES VEGETALES, INCLUSO MOLIDOS O EN ""PELLETS"", EXCEPTO LOS DE LAS PARTIDAS 23.04 ? 23.05.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","15"
"2307.00.01","L?AS O HECES DE VINO; T?RTARO BRUTO.","L?AS O HECES DE VINO; T?RTARO BRUTO.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2308.00.01","BELLOTAS Y CASTA?AS DE INDIAS.","MATERIAS VEGETALES Y DESPERDICIOS VEGETALES, RESIDUOS Y SUBPRODUCTOS VEGETALES, INCLUSO EN ""PELLETS"", DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2308.00.99","LOS DEM?S.","MATERIAS VEGETALES Y DESPERDICIOS VEGETALES, RESIDUOS Y SUBPRODUCTOS VEGETALES, INCLUSO EN ""PELLETS"", DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2309.10.01","ALIMENTOS PARA PERROS O GATOS, ACONDICIONADOS PARA LA VENTA AL POR MENOR.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2309.90.01","ALIMENTOS PREPARADOS PARA AVES DE CORRAL CONSISTENTES EN MEZCLAS DE SEMILLAS DE DISTINTAS VARIEDADES VEGETALES TRITURADAS.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2309.90.02","PASTURAS, AUN CUANDO EST?N ADICIONADAS DE MATERIAS MINERALES.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2309.90.03","PREPARADOS FORRAJEROS AZUCARADOS, DE PULPA DE REMOLACHA ADICIONADA CON MELAZA.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1",""
"2309.90.04","MEZCLAS, PREPARACIONES O PRODUCTOS DE ORIGEN ORG?NICO PARA LA ALIMENTACI?N DE PECES DE ORNATO.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","20"
"2309.90.05","PREPARACI?N ESTIMULANTE A BASE DE 2% COMO M?XIMO DE VITAMINA H.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1",""
"2309.90.06","PREPARACI?N PARA LA ELABORACI?N DE ALIMENTOS BALANCEADOS, OBTENIDA POR REACCI?N DE SOSA C?USTICA, ?CIDO FOSF?RICO Y DOLOMITA.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1",""
"2309.90.07","PREPARADOS CONCENTRADOS, PARA LA ELABORACI?N DE ALIMENTOS BALANCEADOS, EXCEPTO LO COMPRENDIDO EN LAS FRACCIONES 2309.90.09, 2309.90.10 Y 2309.90.11.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2309.90.08","SUSTITUTO DE LECHE PARA BECERROS A BASE DE CASE?NA, LECHE EN POLVO, GRASA ANIMAL, LECITINA DE SOYA, VITAMINAS, MINERALES Y ANTIBI?TICOS, EXCEPTO LO COMPRENDIDO EN LAS FRACCIONES 2309.90.10 Y 2309.90.11.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2309.90.09","CONCENTRADO O PREPARACI?N ESTIMULANTE A BASE DE VITAMINA B12.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2309.90.10","CON UN CONTENIDO DE S?LIDOS L?CTEOS SUPERIOR AL 10%, PERO INFERIOR O IGUAL AL 50%, EN PESO.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2309.90.11","ALIMENTOS PREPARADOS CON UN CONTENIDO DE S?LIDOS L?CTEOS SUPERIOR AL 50%, EN PESO.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2309.90.99","LAS DEM?S.","PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACI?N DE LOS ANIMALES.","RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES","1","10"
"2401.10.01","TABACO PARA ENVOLTURA.","TABACO EN RAMA O SIN ELABORAR; DESPERDICIOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","45"
"2401.10.99","LOS DEM?S.","TABACO EN RAMA O SIN ELABORAR; DESPERDICIOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","45"
"2401.20.01","TABACO RUBIO, BURLEY O VIRGINIA.","TABACO EN RAMA O SIN ELABORAR; DESPERDICIOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","45"
"2401.20.02","TABACO PARA ENVOLTURA.","TABACO EN RAMA O SIN ELABORAR; DESPERDICIOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","45"
"2401.20.99","LOS DEM?S.","TABACO EN RAMA O SIN ELABORAR; DESPERDICIOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","45"
"2401.30.01","DESPERDICIOS DE TABACO.","TABACO EN RAMA O SIN ELABORAR; DESPERDICIOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","45"
"2402.10.01","CIGARROS (PUROS) (INCLUSO DESPUNTADOS) Y CIGARRITOS (PURITOS), QUE CONTENGAN TABACO.","CIGARROS (PUROS) (INCLUSO DESPUNTADOS), CIGARRITOS (PURITOS) Y CIGARRILLOS, DE TABACO O DE SUCED?NEOS DEL TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","6","45"
"2402.20.01","CIGARRILLOS QUE CONTENGAN TABACO.","CIGARROS (PUROS) (INCLUSO DESPUNTADOS), CIGARRITOS (PURITOS) Y CIGARRILLOS, DE TABACO O DE SUCED?NEOS DEL TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","67"
"2402.90.99","LOS DEM?S.","CIGARROS (PUROS) (INCLUSO DESPUNTADOS), CIGARRITOS (PURITOS) Y CIGARRILLOS, DE TABACO O DE SUCED?NEOS DEL TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","67"
"2403.10.01","TABACO PARA FUMAR, INCLUSO CON SUCED?NEOS DE TABACO EN CUALQUIER PROPORCI?N.","LOS DEM?S TABACOS Y SUCED?NEOS DEL TABACO, ELABORADOS; TABACO ""HOMOGENEIZADO"" O ""RECONSTITUIDO""; EXTRACTOS Y JUGOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","67"
"2403.91.01","TABACO DEL TIPO UTILIZADO PARA ENVOLTURA DE TABACO.","LOS DEM?S TABACOS Y SUCED?NEOS DEL TABACO, ELABORADOS; TABACO ""HOMOGENEIZADO"" O ""RECONSTITUIDO""; EXTRACTOS Y JUGOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","45"
"2403.91.99","LOS DEM?S.","LOS DEM?S TABACOS Y SUCED?NEOS DEL TABACO, ELABORADOS; TABACO ""HOMOGENEIZADO"" O ""RECONSTITUIDO""; EXTRACTOS Y JUGOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","45"
"2403.99.01","RAP? H?MEDO ORAL.","LOS DEM?S TABACOS Y SUCED?NEOS DEL TABACO, ELABORADOS; TABACO ""HOMOGENEIZADO"" O ""RECONSTITUIDO""; EXTRACTOS Y JUGOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","20"
"2403.99.99","LOS DEM?S.","LOS DEM?S TABACOS Y SUCED?NEOS DEL TABACO, ELABORADOS; TABACO ""HOMOGENEIZADO"" O ""RECONSTITUIDO""; EXTRACTOS Y JUGOS DE TABACO.","TABACO Y SUCED?NEOS DEL TABACO ELABORADOS","1","45"
